cw_index	dep	distance	head	cw_type	path	position	same_sent	sent_index	side	steps	text_index	wordform	token_id	type	conc_distance	conc_id	ann_3	ann_1	ann_2	ann_4	votes	rgx_lemma	right_1	right_2	right_3	right_4	count_cue	sense_1	sense_2	sense_3	sense_4	majority_sense	final_sense	collapsed_sense
heilzaam/adj/de_standaard_20041208_01_28/79/R4	obj1	4	16	aandoening/noun	werking->[mod:#T,mod:voor->obj1:CW]	R4	TRUE	18	R	3	83	aandoeningen	heilzaam/adj/de_standaard_20041208_01_28/79	heilzaam	4	heilzaam/adj/de_standaard_20041208_01_28/79/R3	FALSE	TRUE	TRUE	TRUE	3	aandoening	TRUE	TRUE	FALSE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_2	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20041210_01_133/391/R4	obj1	4	19	economie/noun	ben->[predc:#T,mod:voor->obj1:CW]	R4	TRUE	21	R	3	395	economie	heilzaam/adj/de_standaard_20041210_01_133/391	heilzaam	4	heilzaam/adj/de_standaard_20041210_01_133/391/R3	TRUE	TRUE	TRUE	TRUE	4	economie	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20041210_01_68/554/R1	su	1	17	dynamiek/noun	CW->mod:#T	R1	TRUE	21	R	1	555	dynamiek	heilzaam/adj/de_standaard_20041210_01_68/554	heilzaam	1	heilzaam/adj/de_standaard_20041210_01_68/554/R0	TRUE	TRUE	TRUE	TRUE	4	dynamiek	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20041210_01_68/554/R8	su	8	3	regering/noun	NA	R8	FALSE	NA	R	NA	562	regering	heilzaam/adj/de_standaard_20041210_01_68/554	heilzaam	6	heilzaam/adj/de_standaard_20041210_01_68/554/R5	TRUE	TRUE	FALSE	TRUE	3	regering	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20001219_01_14/905/R3	obj1	3	12	Europese/name	ben->[predc:#T,mod:om->body:te->body:bekijk->obj1:CW]	R3	TRUE	7	R	5	908	Europese	heilzaam/adj/de_standaard_20001219_01_14/905	heilzaam	3	heilzaam/adj/de_standaard_20001219_01_14/905/R2	TRUE	FALSE	TRUE	FALSE	2	Europese	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20001219_01_14/905/R4	mwp	4	7	Unie/name	ben->[predc:#T,mod:om->body:te->body:bekijk->obj1:Europese->mwp:CW]	R4	TRUE	8	R	6	909	Unie	heilzaam/adj/de_standaard_20001219_01_14/905	heilzaam	4	heilzaam/adj/de_standaard_20001219_01_14/905/R3	TRUE	FALSE	TRUE	FALSE	2	Unie	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20010428_01_57/156/R1	mod	1	12	evolutie/noun	CW->mod:#T	R1	TRUE	14	R	1	157	evoluties	heilzaam/adj/de_standaard_20010428_01_57/156	heilzaam	1	heilzaam/adj/de_standaard_20010428_01_57/156/R0	TRUE	TRUE	TRUE	FALSE	3	evolutie	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20040124_01_158/1392/L4	su	4	3	acupunctuur/noun	kan->vc:heb->obj1:werking->[mod:#T,su:CW]	L4	TRUE	2	L	4	1388	acupunctuur	heilzaam/adj/de_standaard_20040124_01_158/1392	heilzaam	4	heilzaam/adj/de_standaard_20040124_01_158/1392/L3	TRUE	FALSE	TRUE	FALSE	2	acupunctuur	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20040124_01_158/1392/R1	obj1	1	8	werking/noun	CW->mod:#T	R1	TRUE	7	R	1	1393	werking	heilzaam/adj/de_standaard_20040124_01_158/1392	heilzaam	1	heilzaam/adj/de_standaard_20040124_01_158/1392/R0	FALSE	TRUE	TRUE	FALSE	2	werking	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_standaard_20041217_01_49/420/L13	mod	13	7	fiscaal/adj	ben->[predc:#T,mod:in->obj1:dossier->mod:zoals->body:amnestie->mod:CW]	L13	TRUE	6	L	6	407	fiscale	heilzaam/adj/de_standaard_20041217_01_49/420	heilzaam	13	heilzaam/adj/de_standaard_20041217_01_49/420/L12	FALSE	TRUE	TRUE	FALSE	2	fiscaal	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_standaard_20041217_01_49/420/L12	body	12	5	amnestie/noun	ben->[predc:#T,mod:in->obj1:dossier->mod:zoals->body:CW]	L12	TRUE	7	L	5	408	amnestie	heilzaam/adj/de_standaard_20041217_01_49/420	heilzaam	12	heilzaam/adj/de_standaard_20041217_01_49/420/L11	TRUE	TRUE	TRUE	FALSE	3	amnestie	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_laatste_nieuws_19990330_01_438/22/R1	su	1	12	werking/noun	CW->mod:#T	R1	TRUE	15	R	1	23	werking	heilzaam/adj/het_laatste_nieuws_19990330_01_438/22	heilzaam	1	heilzaam/adj/het_laatste_nieuws_19990330_01_438/22/R0	TRUE	TRUE	FALSE	FALSE	2	werking	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_laatste_nieuws_19990420_01_375/54/L4	su	4	3	aankondiging/noun	heb->obj1:werking->[mod:#T,su:CW]	L4	TRUE	2	L	3	50	aankondiging	heilzaam/adj/het_laatste_nieuws_19990420_01_375/54	heilzaam	4	heilzaam/adj/het_laatste_nieuws_19990420_01_375/54/L3	TRUE	FALSE	TRUE	FALSE	2	aankondiging	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_laatste_nieuws_19990920_01_547/312/R1	obj1	1	2	eigenschap/noun	CW->mod:#T	R1	TRUE	6	R	1	313	eigenschappen	heilzaam/adj/het_laatste_nieuws_19990920_01_547/312	heilzaam	1	heilzaam/adj/het_laatste_nieuws_19990920_01_547/312/R0	TRUE	TRUE	TRUE	FALSE	3	eigenschap	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_laatste_nieuws_19990920_01_547/312/R4	obj1	4	7	apparaat_DIM/noun	eigenschap->[mod:#T,mod:van->obj1:CW]	R4	TRUE	9	R	3	316	apparaatje	heilzaam/adj/het_laatste_nieuws_19990920_01_547/312	heilzaam	4	heilzaam/adj/het_laatste_nieuws_19990920_01_547/312/R3	FALSE	TRUE	TRUE	FALSE	2	apparaat_DIM	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_laatste_nieuws_20000216_01_429/219/L7	obj1	7	1	enzym/noun	NA	L7	FALSE	NA	L	NA	212	enzymen	heilzaam/adj/het_laatste_nieuws_20000216_01_429/219	heilzaam	5	heilzaam/adj/het_laatste_nieuws_20000216_01_429/219/L4	TRUE	FALSE	TRUE	FALSE	2	enzym	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20000216_01_429/219/L5	obj1	5	5	spijsvertering/noun	NA	L5	FALSE	NA	L	NA	214	spijsvertering	heilzaam/adj/het_laatste_nieuws_20000216_01_429/219	heilzaam	3	heilzaam/adj/het_laatste_nieuws_20000216_01_429/219/L2	TRUE	TRUE	TRUE	FALSE	3	spijsvertering	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20000603_01_416/10/L1	ROOT	1	0	Viagra/name	CW->dp:#T	L1	TRUE	1	L	1	9	Viagra	heilzaam/adj/het_laatste_nieuws_20000603_01_416/10	heilzaam	1	heilzaam/adj/het_laatste_nieuws_20000603_01_416/10/L0	TRUE	TRUE	FALSE	FALSE	2	Viagra	TRUE	FALSE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20000603_01_416/10/R2	obj1	2	3	oog_aandoening/noun	#T->mod:tegen->obj1:CW	R2	TRUE	4	R	2	12	oogaandoeningen	heilzaam/adj/het_laatste_nieuws_20000603_01_416/10	heilzaam	2	heilzaam/adj/het_laatste_nieuws_20000603_01_416/10/R1	TRUE	TRUE	TRUE	FALSE	3	oog_aandoening	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20001020_01_350/109/R1	obj1	1	10	invloed/noun	CW->mod:#T	R1	TRUE	9	R	1	110	invloed	heilzaam/adj/het_laatste_nieuws_20001020_01_350/109	heilzaam	1	heilzaam/adj/het_laatste_nieuws_20001020_01_350/109/R0	TRUE	TRUE	TRUE	FALSE	3	invloed	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20001020_01_350/109/R5	mod	5	14	gehandicapt/adj	invloed->[mod:#T,mod:op->obj1:ruiter->mod:CW]	R5	TRUE	13	R	4	114	gehandicapte	heilzaam/adj/het_laatste_nieuws_20001020_01_350/109	heilzaam	5	heilzaam/adj/het_laatste_nieuws_20001020_01_350/109/R4	TRUE	TRUE	TRUE	FALSE	3	gehandicapt	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20001020_01_350/109/R6	obj1	6	11	ruiter/noun	invloed->[mod:#T,mod:op->obj1:CW]	R6	TRUE	14	R	3	115	ruiter	heilzaam/adj/het_laatste_nieuws_20001020_01_350/109	heilzaam	6	heilzaam/adj/het_laatste_nieuws_20001020_01_350/109/R5	FALSE	TRUE	TRUE	FALSE	2	ruiter	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20001128_01_533/312/R1	obj1	1	3	invloed/noun	CW->mod:#T	R1	TRUE	6	R	1	313	invloed	heilzaam/adj/het_laatste_nieuws_20001128_01_533/312	heilzaam	1	heilzaam/adj/het_laatste_nieuws_20001128_01_533/312/R0	TRUE	TRUE	TRUE	FALSE	3	invloed	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_laatste_nieuws_20001128_01_533/312/R4	obj1	4	7	prestatie/noun	invloed->[mod:#T,mod:op->obj1:CW]	R4	TRUE	9	R	3	316	prestaties	heilzaam/adj/het_laatste_nieuws_20001128_01_533/312	heilzaam	4	heilzaam/adj/het_laatste_nieuws_20001128_01_533/312/R3	FALSE	TRUE	TRUE	FALSE	2	prestatie	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_laatste_nieuws_20020405_01_635/93/L2	ROOT	2	0	groente/noun	CW->mod:met->obj1:werking->mod:#T	L2	TRUE	2	L	3	91	groente	heilzaam/adj/het_laatste_nieuws_20020405_01_635/93	heilzaam	2	heilzaam/adj/het_laatste_nieuws_20020405_01_635/93/L1	TRUE	TRUE	TRUE	FALSE	3	groente	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20020405_01_635/93/R1	obj1	1	3	werking/noun	CW->mod:#T	R1	TRUE	5	R	1	94	werking	heilzaam/adj/het_laatste_nieuws_20020405_01_635/93	heilzaam	1	heilzaam/adj/het_laatste_nieuws_20020405_01_635/93/R0	FALSE	TRUE	TRUE	FALSE	2	werking	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20021220_01_709/206/L7	su	7	14	inspuiting/noun	kan->vc:werk->[mod:#T,su:CW]	L7	TRUE	6	L	3	199	inspuitingen	heilzaam/adj/het_laatste_nieuws_20021220_01_709/206	heilzaam	7	heilzaam/adj/het_laatste_nieuws_20021220_01_709/206/L6	TRUE	TRUE	TRUE	FALSE	3	inspuiting	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20021220_01_709/206/L5	mwp	5	7	combinatie/prep	werk->[mod:#T,mod:in->mwp:CW]	L5	TRUE	8	L	3	201	combinatie	heilzaam/adj/het_laatste_nieuws_20021220_01_709/206	heilzaam	5	heilzaam/adj/het_laatste_nieuws_20021220_01_709/206/L4	FALSE	TRUE	TRUE	FALSE	2	combinatie	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20021220_01_709/206/L2	obj1	2	7	rust/noun	werk->[mod:#T,mod:in->obj1:CW]	L2	TRUE	11	L	3	204	rust	heilzaam/adj/het_laatste_nieuws_20021220_01_709/206	heilzaam	2	heilzaam/adj/het_laatste_nieuws_20021220_01_709/206/L1	TRUE	TRUE	TRUE	FALSE	3	rust	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20031122_01_598/168/L3	su	3	4	reflecteer/verb	kan->vc:ben->[predc:#T,su:CW]	L3	TRUE	3	L	3	165	reflecteren	heilzaam/adj/het_laatste_nieuws_20031122_01_598/168	heilzaam	3	heilzaam/adj/het_laatste_nieuws_20031122_01_598/168/L2	TRUE	TRUE	TRUE	FALSE	3	reflecteer	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	between	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_laatste_nieuws_20040909_01_367/235/R1	obj1	1	8	werking/noun	CW->mod:#T	R1	TRUE	7	R	1	236	werking	heilzaam/adj/het_laatste_nieuws_20040909_01_367/235	heilzaam	1	heilzaam/adj/het_laatste_nieuws_20040909_01_367/235/R0	TRUE	TRUE	TRUE	FALSE	3	werking	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20040909_01_367/235/R4	obj1	4	9	hart-/noun	heb->obj1:werking->[mod:#T,mod:tegen->obj1:CW]	R4	TRUE	10	R	4	239	hart-	heilzaam/adj/het_laatste_nieuws_20040909_01_367/235	heilzaam	4	heilzaam/adj/het_laatste_nieuws_20040909_01_367/235/R3	TRUE	TRUE	TRUE	FALSE	3	hart\-	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20040909_01_367/235/R5	mwp	5	10	en/noun	heb->obj1:werking->[mod:#T,mod:tegCW->obj1:hart-->mwp:en]	R5	TRUE	11	R	5	240	en	heilzaam/adj/het_laatste_nieuws_20040909_01_367/235	heilzaam	5	heilzaam/adj/het_laatste_nieuws_20040909_01_367/235/R4	TRUE	FALSE	TRUE	FALSE	2	en	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_laatste_nieuws_20040909_01_367/235/R6	mwp	6	10	vaat_ziekte/noun	heb->obj1:werking->[mod:#T,mod:tegen->obj1:hart-->mwp:CW]	R6	TRUE	12	R	5	241	vaatziekten	heilzaam/adj/het_laatste_nieuws_20040909_01_367/235	heilzaam	6	heilzaam/adj/het_laatste_nieuws_20040909_01_367/235/R5	TRUE	TRUE	TRUE	FALSE	3	vaat_ziekte	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19990206_01_44/51/L3	cnj	3	29	groente/prefix	of->body:ben->[predc:#T,cnj:CW]	L3	TRUE	28	L	3	48	groente-	heilzaam/adj/het_nieuwsblad_19990206_01_44/51	heilzaam	3	heilzaam/adj/het_nieuwsblad_19990206_01_44/51/L2	TRUE	TRUE	TRUE	FALSE	3	groente	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19990206_01_44/51/L1	cnj	1	29	fruit_soort/noun	of->body:ben->[predc:#T,cnj:CW]	L1	TRUE	30	L	3	50	fruitsoort	heilzaam/adj/het_nieuwsblad_19990206_01_44/51	heilzaam	1	heilzaam/adj/het_nieuwsblad_19990206_01_44/51/L0	TRUE	TRUE	TRUE	FALSE	3	fruit_soort	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19990323_01_51/503/L7	mod	7	7	verstrekkend/adj	zal->vc:ben->[predc:#T,su:autonomie->mod:CW]	L7	TRUE	6	L	4	496	verstrekkende	heilzaam/adj/het_nieuwsblad_19990323_01_51/503	heilzaam	7	heilzaam/adj/het_nieuwsblad_19990323_01_51/503/L6	TRUE	FALSE	TRUE	FALSE	2	verstrekkend	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_19990323_01_51/503/L6	su	6	10	autonomie/noun	zal->vc:ben->[predc:#T,su:CW]	L6	TRUE	7	L	3	497	autonomie	heilzaam/adj/het_nieuwsblad_19990323_01_51/503	heilzaam	6	heilzaam/adj/het_nieuwsblad_19990323_01_51/503/L5	TRUE	TRUE	TRUE	FALSE	3	autonomie	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_19990323_01_51/503/L4	obj1	4	8	Wallonië/name	zal->vc:ben->[predc:#T,su:autonomie->mod:voor->obj1:CW]	L4	TRUE	9	L	5	499	Wallonië	heilzaam/adj/het_nieuwsblad_19990323_01_51/503	heilzaam	4	heilzaam/adj/het_nieuwsblad_19990323_01_51/503/L3	TRUE	TRUE	FALSE	FALSE	2	Wallonië	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_19990331_01_41/519/L15	obj1	15	7	contact/noun	NA	L15	FALSE	NA	L	NA	504	contact	heilzaam/adj/het_nieuwsblad_19990331_01_41/519	heilzaam	13	heilzaam/adj/het_nieuwsblad_19990331_01_41/519/L12	TRUE	FALSE	TRUE	FALSE	2	contact	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_19990331_01_41/519/L8	su	8	6	ouder/noun	meen->vc:dat->body:kan->vc:ben->[predc:#T,su:CW]	L8	TRUE	1	L	5	511	Ouders	heilzaam/adj/het_nieuwsblad_19990331_01_41/519	heilzaam	8	heilzaam/adj/het_nieuwsblad_19990331_01_41/519/L7	TRUE	TRUE	FALSE	FALSE	2	ouder	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_19990511_01_366/68/R4	obj1	4	9	drug/noun	werking->[mod:#T,mod:van->obj1:CW]	R4	TRUE	11	R	3	72	drug	heilzaam/adj/het_nieuwsblad_19990511_01_366/68	heilzaam	4	heilzaam/adj/het_nieuwsblad_19990511_01_366/68/R3	TRUE	TRUE	TRUE	FALSE	3	drug	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R1	su	1	10	werking/noun	CW->mod:#T	R1	TRUE	3	R	1	187	werking	heilzaam/adj/het_nieuwsblad_19990619_01_621/186	heilzaam	1	heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R0	TRUE	TRUE	FALSE	FALSE	2	werking	TRUE	FALSE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R3	obj1	3	4	knoflook_preparaat/noun	werking->[mod:#T,mod:van->obj1:CW]	R3	TRUE	5	R	3	189	knoflookpreparaten	heilzaam/adj/het_nieuwsblad_19990619_01_621/186	heilzaam	3	heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R2	TRUE	TRUE	FALSE	FALSE	2	knoflook_preparaat	TRUE	FALSE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R5	cnj	5	8	hart/prefix	werking->[mod:#T,mod:van->obj1:knoflook_preparaat->mod:bij->obj1:en->cnj:CW]	R5	TRUE	7	R	6	191	hart-	heilzaam/adj/het_nieuwsblad_19990619_01_621/186	heilzaam	5	heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R4	TRUE	TRUE	TRUE	FALSE	3	hart	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R6	obj1	6	6	en/vg	werking->[mod:#T,mod:van->obj1:knoflook_preparaat->mod:bij->obj1:CW]	R6	TRUE	8	R	5	192	en	heilzaam/adj/het_nieuwsblad_19990619_01_621/186	heilzaam	6	heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R5	TRUE	FALSE	TRUE	FALSE	2	en	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R7	cnj	7	8	vaat_aandoening/noun	werking->[mod:#T,mod:van->obj1:knoflook_preparaat->mod:bij->obj1:en->cnj:CW]	R7	TRUE	9	R	6	193	vaataandoeningen	heilzaam/adj/het_nieuwsblad_19990619_01_621/186	heilzaam	7	heilzaam/adj/het_nieuwsblad_19990619_01_621/186/R6	TRUE	TRUE	TRUE	FALSE	3	vaat_aandoening	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_19991125_01_531/579/L7	su	7	7	samenwerking/noun	kan->vc:ben->[predc:#T,su:CW]	L7	TRUE	2	L	3	572	samenwerking	heilzaam/adj/het_nieuwsblad_19991125_01_531/579	heilzaam	7	heilzaam/adj/het_nieuwsblad_19991125_01_531/579/L6	TRUE	TRUE	TRUE	FALSE	3	samenwerking	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_19991125_01_531/579/L5	cnj	5	5	dienst_centrum/noun	kan->vc:ben->[predc:#T,su:samenwerking->mod:tussen->obj1:en->cnj:CW]	L5	TRUE	4	L	6	574	dienstencentra	heilzaam/adj/het_nieuwsblad_19991125_01_531/579	heilzaam	5	heilzaam/adj/het_nieuwsblad_19991125_01_531/579/L4	TRUE	TRUE	FALSE	FALSE	2	dienst_centrum	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_19991125_01_531/579/L3	cnj	3	5	cultuur/noun	kan->vc:ben->[predc:#T,su:samenwerking->mod:tussen->obj1:en->cnj:CW]	L3	TRUE	6	L	6	576	cultuur	heilzaam/adj/het_nieuwsblad_19991125_01_531/579	heilzaam	3	heilzaam/adj/het_nieuwsblad_19991125_01_531/579/L2	TRUE	TRUE	FALSE	FALSE	2	cultuur	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_20000511_01_587/602/R1	su	1	25	water_bron_net_DIM/noun	CW->mod:#T	R1	TRUE	24	R	1	603	waterbronnetje	heilzaam/adj/het_nieuwsblad_20000511_01_587/602	heilzaam	1	heilzaam/adj/het_nieuwsblad_20000511_01_587/602/R0	TRUE	TRUE	TRUE	FALSE	3	water_bron_net_DIM	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/het_nieuwsblad_20001205_01_217/58/L2	su	2	5	nederlaag/noun	kan->vc:werk->[mod:#T,su:CW]	L2	TRUE	4	L	3	56	nederlaag	heilzaam/adj/het_nieuwsblad_20001205_01_217/58	heilzaam	2	heilzaam/adj/het_nieuwsblad_20001205_01_217/58/L1	TRUE	FALSE	TRUE	FALSE	2	nederlaag	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/het_nieuwsblad_20001205_01_217/58/R1	vc	1	5	werk/verb	CW->mod:#T	R1	TRUE	7	R	1	59	werken	heilzaam/adj/het_nieuwsblad_20001205_01_217/58	heilzaam	1	heilzaam/adj/het_nieuwsblad_20001205_01_217/58/R0	TRUE	TRUE	FALSE	FALSE	2	werk	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
